time,current,latWgs84,lonWgs84
2025-12-17T07:28:23.320Z,89617665,45.799118,16.025724
2025-12-17T07:28:31.556Z,89671680,45.794148,16.022834
2025-12-17T07:28:39.725Z,89617675,45.799118,16.025724
2025-12-17T07:29:26.604Z,89790474,45.796218,16.001053
2025-12-17T07:29:30.014Z,89835785,,
2025-12-17T07:29:37.246Z,89790473,45.796218,16.001053
2025-12-17T07:29:36.475Z,89617675,45.799118,16.025724
2025-12-17T07:29:38.003Z,89617675,45.799118,16.025724
2025-12-17T07:29:43.098Z,89619210,45.797596,16.007999
2025-12-17T07:29:54.260Z,89784329,45.80193,16.011999
2025-12-17T07:29:58.610Z,89619209,45.797596,16.007999
2025-12-17T07:30:07.379Z,89619209,45.797596,16.007999
2025-12-17T07:30:06.741Z,89784329,45.80193,16.011999
2025-12-17T07:30:14.731Z,89784329,45.80193,16.011999
2025-12-17T07:30:16.455Z,89619209,45.797596,16.007999
2025-12-17T07:30:20.204Z,89694986,45.801875,16.003458
2025-12-17T07:30:22.551Z,89619209,45.797596,16.007999
2025-12-17T07:30:28.437Z,89694986,45.801875,16.003458
2025-12-17T07:30:29.911Z,89619209,45.797596,16.007999
2025-12-17T07:30:36.097Z,89694986,45.801875,16.003458
2025-12-17T07:30:44.460Z,89619209,45.797596,16.007999
2025-12-17T07:30:51.089Z,89694986,45.801875,16.003458
2025-12-17T07:31:23.244Z,89694986,45.801875,16.003458
2025-12-17T07:31:23.485Z,89784330,45.80193,16.011999
2025-12-17T07:33:11.690Z,89790218,45.804454,16.006818
2025-12-17T07:33:13.587Z,89784329,45.80193,16.011999
2025-12-17T07:33:52.743Z,89657865,45.802265,16.012421
2025-12-17T07:34:11.934Z,89784329,45.80193,16.011999
2025-12-17T07:34:18.310Z,89657865,45.802265,16.012421
2025-12-17T07:37:12.847Z,89784326,45.80193,16.011999
2025-12-17T07:37:35.876Z,89619206,45.797596,16.007999
2025-12-17T07:37:38.437Z,89784326,45.80193,16.011999
2025-12-17T07:40:30.544Z,89784326,45.80193,16.011999
2025-12-17T07:40:48.846Z,89619209,45.797596,16.007999
2025-12-17T07:40:54.103Z,89657866,45.802265,16.012421
2025-12-17T07:40:58.550Z,89619209,45.797596,16.007999
2025-12-17T07:46:42.708Z,89657866,45.802265,16.012421
2025-12-17T07:46:46.154Z,89619209,45.797596,16.007999
2025-12-17T07:47:53.158Z,89657866,45.802265,16.012421
2025-12-17T07:50:03.311Z,89619209,45.797596,16.007999
2025-12-17T07:50:54.432Z,89657857,45.802265,16.012421
2025-12-17T07:51:00.806Z,89619200,45.797596,16.007999
2025-12-17T07:58:14.005Z,89619200,45.797596,16.007999
2025-12-17T07:59:06.935Z,89619200,45.797596,16.007999
2025-12-17T08:00:00.688Z,89619200,45.797596,16.007999
2025-12-17T08:02:55.411Z,89619200,45.797596,16.007999
2025-12-17T08:04:23.006Z,89619200,45.797596,16.007999
2025-12-17T08:05:46.870Z,89657857,45.802265,16.012421
2025-12-17T08:05:58.451Z,89619200,45.797596,16.007999
2025-12-17T08:06:00.708Z,89784320,45.80193,16.011999
2025-12-17T08:06:38.640Z,89784320,45.80193,16.011999
2025-12-17T08:06:39.454Z,89784326,45.80193,16.011999
2025-12-17T08:49:25.602Z,89784326,45.80193,16.011999
2025-12-17T08:58:16.357Z,89784326,45.80193,16.011999
2025-12-17T08:58:16.528Z,89784329,45.80193,16.011999
2025-12-17T08:59:10.770Z,89744149,45.80193,16.011999
2025-12-17T08:59:38.680Z,89784329,45.80193,16.011999
2025-12-17T08:59:35.840Z,89744149,45.80193,16.011999
2025-12-17T09:00:00.692Z,89784329,45.80193,16.011999
2025-12-17T09:00:41.653Z,89784329,45.80193,16.011999
2025-12-17T09:01:32.851Z,89784329,45.80193,16.011999
2025-12-17T09:02:43.900Z,89784329,45.80193,16.011999
2025-12-17T09:04:26.932Z,89784329,45.80193,16.011999
2025-12-17T09:04:57.001Z,89784329,45.80193,16.011999
2025-12-17T09:06:30.451Z,89784329,45.80193,16.011999
2025-12-17T09:07:00.528Z,89784329,45.80193,16.011999
2025-12-17T09:07:18.451Z,89784329,45.80193,16.011999
2025-12-17T09:09:12.201Z,89784329,45.80193,16.011999
2025-12-17T09:13:04.695Z,89784329,45.80193,16.011999
2025-12-17T09:15:18.451Z,89784329,45.80193,16.011999
2025-12-17T09:16:08.370Z,89784329,45.80193,16.011999
2025-12-17T09:17:15.281Z,89784329,45.80193,16.011999
2025-12-17T09:18:09.217Z,89744149,45.80193,16.011999
2025-12-17T09:18:26.814Z,89784320,45.80193,16.011999
2025-12-17T09:18:21.479Z,89744149,45.80193,16.011999
2025-12-17T09:18:44.542Z,89744149,45.80193,16.011999
2025-12-17T09:19:18.417Z,89744149,45.80193,16.011999
2025-12-17T09:19:50.454Z,89744149,45.80193,16.011999
2025-12-17T09:20:56.347Z,89744149,45.80193,16.011999
2025-12-17T09:22:02.288Z,89744149,45.80193,16.011999
2025-12-17T09:23:41.493Z,89744149,45.80193,16.011999
2025-12-17T09:27:12.678Z,89744149,45.80193,16.011999
2025-12-17T09:27:41.222Z,89784320,45.80193,16.011999
2025-12-17T09:27:50.451Z,89784320,45.80193,16.011999
2025-12-17T09:29:57.047Z,89744149,45.80193,16.011999
2025-12-17T09:30:22.950Z,89784323,45.80193,16.011999
2025-12-17T09:30:59.022Z,89784323,45.80193,16.011999
2025-12-17T09:31:00.141Z,89784329,45.80193,16.011999
2025-12-17T09:32:07.969Z,89784329,45.80193,16.011999
2025-12-17T09:32:01.967Z,89744149,45.80193,16.011999
2025-12-17T09:36:16.052Z,89784329,45.80193,16.011999
2025-12-17T09:36:34.611Z,89784329,45.80193,16.011999
2025-12-17T09:36:52.960Z,89784329,45.80193,16.011999
2025-12-17T09:37:34.321Z,89784329,45.80193,16.011999
2025-12-17T09:37:59.731Z,89784329,45.80193,16.011999
2025-12-17T09:38:15.081Z,89784329,45.80193,16.011999
2025-12-17T09:38:59.309Z,89744149,45.80193,16.011999
2025-12-17T09:40:07.988Z,89784323,45.80193,16.011999
2025-12-17T09:40:05.200Z,89744149,45.80193,16.011999
2025-12-17T09:40:33.957Z,89744149,45.80193,16.011999
2025-12-17T09:40:56.998Z,89744149,45.80193,16.011999
2025-12-17T09:42:08.937Z,89784329,45.80193,16.011999
2025-12-17T09:41:55.884Z,89744149,45.80193,16.011999
2025-12-17T09:42:38.119Z,89744149,45.80193,16.011999
2025-12-17T09:43:10.458Z,89744149,45.80193,16.011999
2025-12-17T09:45:01.219Z,89744149,45.80193,16.011999
2025-12-17T09:45:40.758Z,89744149,45.80193,16.011999
2025-12-17T09:47:11.407Z,89744149,45.80193,16.011999
2025-12-17T09:49:03.328Z,89744149,45.80193,16.011999
2025-12-17T09:49:27.377Z,89744149,45.80193,16.011999
2025-12-17T09:50:33.014Z,89744149,45.80193,16.011999
2025-12-17T09:53:30.927Z,89744149,45.80193,16.011999
2025-12-17T09:55:21.348Z,89744149,45.80193,16.011999
2025-12-17T09:55:56.977Z,89744149,45.80193,16.011999
2025-12-17T09:56:34.328Z,89744149,45.80193,16.011999
2025-12-17T09:57:32.599Z,89744149,45.80193,16.011999
2025-12-17T09:57:50.748Z,89744149,45.80193,16.011999
2025-12-17T09:58:30.361Z,89744149,45.80193,16.011999
2025-12-17T09:59:05.659Z,89744149,45.80193,16.011999
2025-12-17T09:59:22.646Z,89744149,45.80193,16.011999
2025-12-17T09:59:49.008Z,89744149,45.80193,16.011999
2025-12-17T10:00:08.616Z,10025,,
